"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+1.15357443e-01, +1.12091309e+02, +8.84720062e+01, +8.19105679e+01, +7.09659158e+01, +8.36323104e-01, +8.35165332e-01, +1.94598102e+01, +1.74933635e+01, +2.30330012e+01, +1.57674363e+01, +1.01027092e+00, +3.59520917e-01, +1.43995618e+00, +1.43958785e+00, +8.48065430e-05, +9.87867038e-03, +2.90280810e-03, +4.82189902e-03, -2.27790151e-03, +3.70430811e+00, +1.08849624e+00, +1.80811779e+00, -8.54168497e-01, +5.00490569e-04, +4.55006890e-05, +7.93065623e-04, -6.14605287e-04,
+1.18559398e-01, +1.15202606e+02, +9.08383854e+01, +8.40647852e+01, +7.28816232e+01, +8.39588787e-01, +8.38469288e-01, +1.95357971e+01, +1.75565919e+01, +2.31329081e+01, +1.58289517e+01, +1.00965873e+00, +3.59517512e-01, +1.44079866e+00, +1.44044707e+00, +8.48437536e-05, +9.76971588e-03, +2.90850384e-03, +4.79535945e-03, -2.27268425e-03, +3.66123236e+00, +1.08997114e+00, +1.79707633e+00, -8.51695711e-01, +4.85060670e-04, +4.49562431e-05, +7.65628372e-04, -6.05992962e-04,
+1.21798001e-01, +1.18349514e+02, +9.32308140e+01, +8.62423575e+01, +7.48185282e+01, +8.42815674e-01, +8.41732278e-01, +1.96108813e+01, +1.76190506e+01, +2.32316709e+01, +1.58897396e+01, +1.00906459e+00, +3.59514336e-01, +1.44161825e+00, +1.44128245e+00, +8.48799483e-05, +9.66646258e-03, +2.91280384e-03, +4.76898486e-03, -2.26718170e-03, +3.62040616e+00, +1.09094023e+00, +1.78614069e+00, -8.49133642e-01, +4.70401578e-04, +4.44110468e-05, +7.39495098e-04, -5.97496761e-04,
+1.25073535e-01, +1.21532307e+02, +9.56495064e+01, +8.84434901e+01, +7.67770403e+01, +8.46006037e-01, +8.44956824e-01, +1.96851155e+01, +1.76807844e+01, +2.33293569e+01, +1.59498501e+01, +1.00849370e+00, +3.59513516e-01, +1.44241588e+00, +1.44209503e+00, +8.49151682e-05, +9.56869358e-03, +2.91581832e-03, +4.74260690e-03, -2.26148785e-03, +3.58176089e+00, +1.09145140e+00, +1.77525634e+00, -8.46521906e-01, +4.56452896e-04, +4.38736024e-05, +7.14620210e-04, -5.89141853e-04,
+1.28386280e-01, +1.24751258e+02, +9.80946754e+01, +9.06683869e+01, +7.87571350e+01, +8.49161610e-01, +8.48144582e-01, +1.97585404e+01, +1.77418281e+01, +2.34260173e+01, +1.60093094e+01, +1.00793922e+00, +3.59512762e-01, +1.44319205e+00, +1.44288531e+00, +8.49494361e-05, +9.47621244e-03, +2.91762413e-03, +4.71594376e-03, -2.25567888e-03, +3.54519302e+00, +1.09152689e+00, +1.76430520e+00, -8.43883260e-01, +4.43210472e-04, +4.33397316e-05, +6.90956544e-04, -5.80929871e-04,
+1.31736516e-01, +1.28006638e+02, +1.00566533e+02, +9.29172501e+01, +8.07592423e+01, +8.52284123e-01, +8.51297608e-01, +1.98311959e+01, +1.78022159e+01, +2.35217030e+01, +1.60681576e+01, +1.00740644e+00, +3.59514154e-01, +1.44394734e+00, +1.44365397e+00, +8.49827776e-05, +9.38865747e-03, +2.91833240e-03, +4.68882465e-03, -2.24981772e-03, +3.51058078e+00, +1.09121476e+00, +1.75323232e+00, -8.41245605e-01, +4.30584384e-04, +4.28162610e-05, +6.68416928e-04, -5.72846513e-04,
+1.35124521e-01, +1.31298718e+02, +1.03065290e+02, +9.51902800e+01, +8.27832890e+01, +8.55375510e-01, +8.54417868e-01, +1.99031272e+01, +1.78619862e+01, +2.36164715e+01, +1.61264235e+01, +1.00688834e+00, +3.59515464e-01, +1.44468275e+00, +1.44440205e+00, +8.50152371e-05, +9.30543791e-03, +2.91800588e-03, +4.66128821e-03, -2.24388753e-03, +3.47767413e+00, +1.09053154e+00, +1.74203961e+00, -8.38596707e-01, +4.18545197e-04, +4.22980020e-05, +6.46891205e-04, -5.64853255e-04,
+1.38550571e-01, +1.34627766e+02, +1.05591153e+02, +9.74876740e+01, +8.48296626e+01, +8.58437603e-01, +8.57507487e-01, +1.99743769e+01, +1.79211751e+01, +2.37103775e+01, +1.61841477e+01, +1.00638978e+00, +3.59518749e-01, +1.44539942e+00, +1.44513079e+00, +8.50468656e-05, +9.22594823e-03, +2.91672847e-03, +4.63346031e-03, -2.23787442e-03, +3.44625959e+00, +1.08951440e+00, +1.73078220e+00, -8.35935338e-01, +4.07010546e-04, +4.17890850e-05, +6.26296294e-04, -5.56941180e-04,
+1.42014939e-01, +1.37994047e+02, +1.08144329e+02, +9.98096274e+01, +8.68982728e+01, +8.61471928e-01, +8.60567939e-01, +2.00449804e+01, +1.79798130e+01, +2.38034660e+01, +1.62413514e+01, +1.00590396e+00, +3.59521835e-01, +1.44609831e+00, +1.44584115e+00, +8.50777055e-05, +9.14969238e-03, +2.91455949e-03, +4.60561326e-03, -2.23175396e-03, +3.41612509e+00, +1.08817864e+00, +1.71954973e+00, -8.33246671e-01, +3.95965734e-04, +4.12835676e-05, +6.06594275e-04, -5.49113605e-04,
+1.45517898e-01, +1.41397826e+02, +1.10725022e+02, +1.02156333e+02, +8.89895187e+01, +8.64480213e-01, +8.63601236e-01, +2.01149781e+01, +1.80379339e+01, +2.38957887e+01, +1.62980735e+01, +1.00543577e+00, +3.59526725e-01, +1.44678030e+00, +1.44653407e+00, +8.51077961e-05, +9.07609743e-03, +2.91158846e-03, +4.57805746e-03, -2.22550882e-03, +3.38707051e+00, +1.08656342e+00, +1.70846595e+00, -8.30528247e-01, +3.85345443e-04, +4.07850880e-05, +5.87738970e-04, -5.41374718e-04,
+1.49059717e-01, +1.44839365e+02, +1.13333432e+02, +1.04527979e+02, +9.11032862e+01, +8.67464949e-01, +8.66609893e-01, +2.01844278e+01, +1.80955865e+01, +2.39874207e+01, +1.63543532e+01, +1.00497853e+00, +3.59531283e-01, +1.44744636e+00, +1.44721056e+00, +8.51371807e-05, +9.00456147e-03, +2.90788292e-03, +4.55105005e-03, -2.21906388e-03, +3.35884611e+00, +1.08468705e+00, +1.69761479e+00, -8.27746481e-01, +3.75139164e-04, +4.02895024e-05, +5.69662151e-04, -5.33705514e-04,
+1.52640664e-01, +1.48318923e+02, +1.15969758e+02, +1.06924754e+02, +9.32399578e+01, +8.70428966e-01, +8.69597013e-01, +2.02533954e+01, +1.81528261e+01, +2.40784477e+01, +1.64102496e+01, +1.00453693e+00, +3.59537468e-01, +1.44809748e+00, +1.44787165e+00, +8.51659030e-05, +8.93470661e-03, +2.90352927e-03, +4.52475881e-03, -2.21235747e-03, +3.33132467e+00, +1.08258716e+00, +1.68706610e+00, -8.24882262e-01, +3.65296855e-04, +3.98010331e-05, +5.52298217e-04, -5.26094687e-04,
+1.56261003e-01, +1.51836759e+02, +1.18634196e+02, +1.09346841e+02, +9.53994067e+01, +8.73374729e-01, +8.72565028e-01, +2.03219383e+01, +1.82097008e+01, +2.41689443e+01, +1.64658016e+01, +1.00410453e+00, +3.59543200e-01, +1.44873455e+00, +1.44851824e+00, +8.51940021e-05, +8.86637401e-03, +2.89858838e-03, +4.49921351e-03, -2.20533702e-03, +3.30442371e+00, +1.08027974e+00, +1.67681938e+00, -8.21910733e-01, +3.55828130e-04, +3.93165453e-05, +5.35601979e-04, -5.18531454e-04,
+1.59920997e-01, +1.55393127e+02, +1.21326939e+02, +1.11794421e+02, +9.75820222e+01, +8.76304000e-01, +8.75515882e-01, +2.03900974e+01, +1.82662452e+01, +2.42589637e+01, +1.65210483e+01, +1.00368606e+00, +3.59550398e-01, +1.44935837e+00, +1.44915118e+00, +8.52215137e-05, +8.79947778e-03, +2.89313975e-03, +4.47420292e-03, -2.19799994e-03, +3.27812529e+00, +1.07779971e+00, +1.66680320e+00, -8.18834863e-01, +3.46703412e-04, +3.88404920e-05, +5.19533943e-04, -5.11017489e-04,
+1.63620905e-01, +1.58988279e+02, +1.24048178e+02, +1.14267671e+02, +9.97876731e+01, +8.79217507e-01, +8.78450182e-01, +2.04578897e+01, +1.83224736e+01, +2.43485272e+01, +1.65759961e+01, +1.00327534e+00, +3.59557026e-01, +1.44996963e+00, +1.44977116e+00, +8.52484685e-05, +8.73401322e-03, +2.88724726e-03, +4.44947678e-03, -2.19036782e-03, +3.25240589e+00, +1.07516439e+00, +1.65691350e+00, -8.15657705e-01, +3.37938205e-04, +3.83710534e-05, +5.04070232e-04, -5.03559971e-04,
+1.67360983e-01, +1.62622464e+02, +1.26798102e+02, +1.16766766e+02, +1.02016765e+02, +8.82115001e-01, +8.81367800e-01, +2.05253095e+01, +1.83783817e+01, +2.44376263e+01, +1.66306467e+01, +1.00287717e+00, +3.59564956e-01, +1.45056884e+00, +1.45037873e+00, +8.52748895e-05, +8.66999299e-03, +2.88098953e-03, +4.42483248e-03, -2.18250361e-03, +3.22728447e+00, +1.07240834e+00, +1.64708243e+00, -8.12406657e-01, +3.29499206e-04, +3.79127389e-05, +4.89194640e-04, -4.96177786e-04,
+1.71141486e-01, +1.66295929e+02, +1.29576895e+02, +1.19291878e+02, +1.04269177e+02, +8.84995901e-01, +8.84268070e-01, +2.05923431e+01, +1.84339587e+01, +2.45262424e+01, +1.66849823e+01, +1.00248573e+00, +3.59572204e-01, +1.45115642e+00, +1.45097431e+00, +8.53007947e-05, +8.60732021e-03, +2.87442310e-03, +4.39994730e-03, -2.17444028e-03, +3.20270482e+00, +1.06954644e+00, +1.63717999e+00, -8.09089263e-01, +3.21389604e-04, +3.74635931e-05, +4.74883462e-04, -4.88878208e-04,
+1.74962664e-01, +1.70008917e+02, +1.32384741e+02, +1.21843176e+02, +1.06545333e+02, +8.87859794e-01, +8.87150735e-01, +2.06589810e+01, +1.84891970e+01, +2.46143618e+01, +1.67390017e+01, +1.00210592e+00, +3.59580627e-01, +1.45173264e+00, +1.45155823e+00, +8.53261970e-05, +8.54593941e-03, +2.86759569e-03, +4.37440642e-03, -2.16618972e-03, +3.17866085e+00, +1.06660178e+00, +1.62705980e+00, -8.05713935e-01, +3.13569852e-04, +3.70264416e-05, +4.61092065e-04, -4.81659456e-04,
+1.78824764e-01, +1.73761668e+02, +1.35221820e+02, +1.24420828e+02, +1.08845133e+02, +8.90706273e-01, +8.90015302e-01, +2.07252137e+01, +1.85440891e+01, +2.47019712e+01, +1.67926914e+01, +1.00173242e+00, +3.59588348e-01, +1.45229765e+00, +1.45213063e+00, +8.53511023e-05, +8.48601357e-03, +2.86050040e-03, +4.34813292e-03, -2.15774085e-03, +3.15519500e+00, +1.06356613e+00, +1.61668458e+00, -8.02272243e-01, +3.06036811e-04, +3.65976133e-05, +4.47777062e-04, -4.74506961e-04,
+1.82728029e-01, +1.77554420e+02, +1.38088311e+02, +1.27024998e+02, +1.11169026e+02, +8.93534913e-01, +8.92861471e-01, +2.07910313e+01, +1.85986271e+01, +2.47890567e+01, +1.68460504e+01, +1.00137033e+00, +3.59597259e-01, +1.45285160e+00, +1.45269169e+00, +8.53755179e-05, +8.42767617e-03, +2.85310737e-03, +4.32141220e-03, -2.14910249e-03, +3.13237186e+00, +1.06043387e+00, +1.60616874e+00, -7.98771573e-01, +2.98759877e-04, +3.61781007e-05, +4.34920717e-04, -4.67407611e-04,
+1.86672699e-01, +1.81387404e+02, +1.40984389e+02, +1.29655849e+02, +1.13516895e+02, +8.96345690e-01, +8.95689124e-01, +2.08564333e+01, +1.86528111e+01, +2.48756168e+01, +1.68990722e+01, +1.00101449e+00, +3.59605573e-01, +1.45339479e+00, +1.45324168e+00, +8.53994566e-05, +8.37096386e-03, +2.84536433e-03, +4.29463475e-03, -2.14029239e-03, +3.11018760e+00, +1.05718015e+00, +1.59564895e+00, -7.95214382e-01, +2.91744288e-04, +3.57640836e-05, +4.22523929e-04, -4.60352147e-04,
+1.90659011e-01, +1.85260851e+02, +1.43910227e+02, +1.32313543e+02, +1.15889177e+02, +8.99139086e-01, +8.98498869e-01, +2.09214309e+01, +1.87066505e+01, +2.49616655e+01, +1.69517725e+01, +1.00066979e+00, +3.59615144e-01, +1.45392752e+00, +1.45378095e+00, +8.54229326e-05, +8.31589279e-03, +2.83723652e-03, +4.26802915e-03, -2.13135326e-03, +3.08866229e+00, +1.05379731e+00, +1.58521773e+00, -7.91620410e-01, +2.84958068e-04, +3.53564963e-05, +4.10576511e-04, -4.53349937e-04,
+1.94687197e-01, +1.89174986e+02, +1.46865994e+02, +1.34998237e+02, +1.18285737e+02, +9.01916218e-01, +9.01291758e-01, +2.09860500e+01, +1.87601674e+01, +2.50472365e+01, +1.70041662e+01, +1.00033114e+00, +3.59624211e-01, +1.45445010e+00, +1.45430978e+00, +8.54459587e-05, +8.26235908e-03, +2.82869147e-03, +4.24156924e-03, -2.12227564e-03, +3.06774041e+00, +1.05026797e+00, +1.57485692e+00, -7.87982061e-01, +2.78401497e-04, +3.49522174e-05, +3.99061513e-04, -4.46413994e-04,
+1.98757485e-01, +1.93130031e+02, +1.49851858e+02, +1.37710088e+02, +1.20707010e+02, +9.04678735e-01, +9.04069591e-01, +2.10503290e+01, +1.88133937e+01, +2.51323799e+01, +1.70562909e+01, +1.00000324e+00, +3.59634560e-01, +1.45496280e+00, +1.45482849e+00, +8.54685481e-05, +8.21012881e-03, +2.81971883e-03, +4.21506474e-03, -2.11303813e-03, +3.04734858e+00, +1.04659334e+00, +1.56450305e+00, -7.84295092e-01, +2.72042653e-04, +3.45526909e-05, +3.87959722e-04, -4.39552989e-04,
+2.02870099e-01, +1.97126204e+02, +1.52867981e+02, +1.40449248e+02, +1.23152845e+02, +9.07428273e-01, +9.06833956e-01, +2.11143061e+01, +1.88663614e+01, +2.52171455e+01, +1.71081712e+01, +9.99681020e-01, +3.59644431e-01, +1.45546591e+00, +1.45533735e+00, +8.54907128e-05, +8.15900571e-03, +2.81032655e-03, +4.18836913e-03, -2.10363810e-03, +3.02739744e+00, +1.04277110e+00, +1.55409353e+00, -7.80554495e-01, +2.65879034e-04, +3.41558747e-05, +3.77257448e-04, -4.32764399e-04,
+2.07025258e-01, +2.01163717e+02, +1.55914523e+02, +1.43215867e+02, +1.25623662e+02, +9.10165874e-01, +9.09586003e-01, +2.11780054e+01, +1.89190907e+01, +2.53015647e+01, +1.71598328e+01, +9.99368930e-01, +3.59655511e-01, +1.45595971e+00, +1.45583668e+00, +8.55124654e-05, +8.10882469e-03, +2.80055585e-03, +4.16141683e-03, -2.09410394e-03, +3.00783847e+00, +1.03882128e+00, +1.54361083e+00, -7.76774273e-01, +2.59884230e-04, +3.37636822e-05, +3.66943651e-04, -4.26039763e-04,
+2.11223177e-01, +2.05242780e+02, +1.58991642e+02, +1.46010092e+02, +1.28119302e+02, +9.12891714e-01, +9.12325814e-01, +2.12414310e+01, +1.89715854e+01, +2.53856425e+01, +1.72112730e+01, +9.99061957e-01, +3.59666048e-01, +1.45644439e+00, +1.45632665e+00, +8.55338144e-05, +8.05942807e-03, +2.79045329e-03, +4.13433298e-03, -2.08446106e-03, +2.98859731e+00, +1.03475595e+00, +1.53309345e+00, -7.72959898e-01, +2.54065887e-04, +3.33746265e-05, +3.57012574e-04, -4.19378865e-04,
+2.15464067e-01, +2.09363597e+02, +1.62099489e+02, +1.48832065e+02, +1.30640194e+02, +9.15605423e-01, +9.15053124e-01, +2.13045744e+01, +1.90238386e+01, +2.54693667e+01, +1.72624910e+01, +9.98764516e-01, +3.59677678e-01, +1.45692010e+00, +1.45680746e+00, +8.55547666e-05, +8.01060925e-03, +2.78006947e-03, +4.10735098e-03, -2.07473163e-03, +2.96960993e+00, +1.03059851e+00, +1.52263453e+00, -7.69122981e-01, +2.48408845e-04, +3.29909662e-05, +3.47447674e-04, -4.12786456e-04,
+2.19748133e-01, +2.13526367e+02, +1.65238216e+02, +1.51681925e+02, +1.33186157e+02, +9.18306823e-01, +9.17767749e-01, +2.13674314e+01, +1.90758470e+01, +2.55527315e+01, +1.73134771e+01, +9.98471656e-01, +3.59688686e-01, +1.45738710e+00, +1.45727934e+00, +8.55753334e-05, +7.96205574e-03, +2.76945451e-03, +4.08051983e-03, -2.06490581e-03, +2.95074520e+00, +1.02636240e+00, +1.51224441e+00, -7.65255996e-01, +2.42920322e-04, +3.26115818e-05, +3.38215713e-04, -4.06262252e-04,
+2.24075575e-01, +2.17731285e+02, +1.68407967e+02, +1.54559808e+02, +1.35757574e+02, +9.20996669e-01, +9.20470615e-01, +2.14300195e+01, +1.91276256e+01, +2.56357595e+01, +1.73642509e+01, +9.98187404e-01, +3.59700657e-01, +1.45784586e+00, +1.45774283e+00, +8.55955361e-05, +7.91328675e-03, +2.75867135e-03, +4.05365449e-03, -2.05494026e-03, +2.93183648e+00, +1.02207509e+00, +1.50186041e+00, -7.61345950e-01, +2.37580387e-04, +3.22381148e-05, +3.29266947e-04, -3.99804723e-04,
+2.28446587e-01, +2.21978541e+02, +1.71608883e+02, +1.57465845e+02, +1.38354206e+02, +9.23676270e-01, +9.23162994e-01, +2.14923692e+01, +1.91791996e+01, +2.57184905e+01, +1.74148299e+01, +9.97906686e-01, +3.59711912e-01, +1.45829699e+00, +1.45819853e+00, +8.56154009e-05, +7.86387801e-03, +2.74777418e-03, +4.02660132e-03, -2.04475489e-03, +2.91271140e+00, +1.01775144e+00, +1.49141779e+00, -7.57359267e-01, +2.32389360e-04, +3.18686900e-05, +3.20557075e-04, -3.93417720e-04,
+2.32861360e-01, +2.26268317e+02, +1.74841101e+02, +1.60400162e+02, +1.40976450e+02, +9.26346278e-01, +9.25845630e-01, +2.15544957e+01, +1.92305818e+01, +2.58009444e+01, +1.74652321e+01, +9.97633609e-01, +3.59724030e-01, +1.45874084e+00, +1.45864680e+00, +8.56349435e-05, +7.81376897e-03, +2.73679355e-03, +3.99932646e-03, -2.03431725e-03, +2.89335947e+00, +1.01340692e+00, +1.48091006e+00, -7.53287061e-01, +2.27324872e-04, +3.15041602e-05, +3.12076355e-04, -3.87119252e-04,
+2.37320077e-01, +2.30600794e+02, +1.78104754e+02, +1.63362880e+02, +1.43624131e+02, +9.29006218e-01, +9.28517973e-01, +2.16163880e+01, +1.92817634e+01, +2.58831060e+01, +1.75154430e+01, +9.97363773e-01, +3.59735427e-01, +1.45917742e+00, +1.45908766e+00, +8.56541648e-05, +7.76318990e-03, +2.72572756e-03, +3.97183430e-03, -2.02364682e-03, +2.87385303e+00, +1.00903630e+00, +1.47033219e+00, -7.49133233e-01, +2.22389488e-04, +3.11431607e-05, +3.03845049e-04, -3.80928644e-04,
+2.41822917e-01, +2.34976144e+02, +1.81399970e+02, +1.66354118e+02, +1.46297695e+02, +9.31655250e-01, +9.31179284e-01, +2.16780265e+01, +1.93327283e+01, +2.59649488e+01, +1.75654532e+01, +9.97101551e-01, +3.59747674e-01, +1.45960667e+00, +1.45952106e+00, +8.56730622e-05, +7.71222649e-03, +2.71457095e-03, +3.94409501e-03, -2.01277928e-03, +2.85423628e+00, +1.00464203e+00, +1.45967952e+00, -7.44914279e-01, +2.17566491e-04, +3.07877431e-05, +2.95868247e-04, -3.74851091e-04,
+2.46370052e-01, +2.39394535e+02, +1.84726873e+02, +1.69373993e+02, +1.48996956e+02, +9.34293217e-01, +9.33829384e-01, +2.17394074e+01, +1.93834736e+01, +2.60464676e+01, +1.76152543e+01, +9.96842634e-01, +3.59759230e-01, +1.46002864e+00, +1.45994704e+00, +8.56916375e-05, +7.66075334e-03, +2.70331824e-03, +3.91612384e-03, -2.00171857e-03, +2.83445025e+00, +1.00021769e+00, +1.44895126e+00, -7.40628426e-01, +2.12862824e-04, +3.04381333e-05, +2.88128130e-04, -3.68872649e-04,
+2.50961647e-01, +2.43856128e+02, +1.88085584e+02, +1.72422614e+02, +1.51722324e+02, +9.36920426e-01, +9.36468704e-01, +2.18005381e+01, +1.94340055e+01, +2.61276714e+01, +1.76648577e+01, +9.96591095e-01, +3.59771635e-01, +1.46044357e+00, +1.46036588e+00, +8.57099013e-05, +7.60868645e-03, +2.69195681e-03, +3.88800034e-03, -1.99046496e-03, +2.81447532e+00, +9.95762678e-01, +1.43818267e+00, -7.36278798e-01, +2.08263786e-04, +3.00965799e-05, +2.80603747e-04, -3.62974987e-04,
+2.55597864e-01, +2.48361079e+02, +1.91476219e+02, +1.75500090e+02, +1.54473553e+02, +9.39537121e-01, +9.39097436e-01, +2.18614241e+01, +1.94843289e+01, +2.62085673e+01, +1.77142618e+01, +9.96342551e-01, +3.59783413e-01, +1.46085187e+00, +1.46077799e+00, +8.57278724e-05, +7.55605478e-03, +2.68045445e-03, +3.85989941e-03, -1.97901600e-03, +2.79430965e+00, +9.91260648e-01, +1.42743198e+00, -7.31861226e-01, +2.03774777e-04, +2.97621290e-05, +2.73276339e-04, -3.57138993e-04,
+2.60278855e-01, +2.52909536e+02, +1.94898886e+02, +1.78606522e+02, +1.57251026e+02, +9.42143284e-01, +9.41715571e-01, +2.19220651e+01, +1.95344436e+01, +2.62891544e+01, +1.77634716e+01, +9.96100933e-01, +3.59796101e-01, +1.46125400e+00, +1.46118385e+00, +8.57455708e-05, +7.50296666e-03, +2.66876100e-03, +3.83205062e-03, -1.96737776e-03, +2.77400423e+00, +9.86696947e-01, +1.41678953e+00, -7.27380843e-01, +1.99388174e-04, +2.94350905e-05, +2.66130049e-04, -3.51345246e-04,
+2.65004766e-01, +2.57501642e+02, +1.98353690e+02, +1.81742009e+02, +1.60054514e+02, +9.44738642e-01, +9.44322691e-01, +2.19824546e+01, +1.95843445e+01, +2.63694239e+01, +1.78124762e+01, +9.95862178e-01, +3.59808289e-01, +1.46165020e+00, +1.46158367e+00, +8.57630069e-05, +7.44962778e-03, +2.65681894e-03, +3.80471107e-03, -1.95554240e-03, +2.75362355e+00, +9.82046273e-01, +1.40634436e+00, -7.22831766e-01, +1.95108610e-04, +2.91129360e-05, +2.59161948e-04, -3.45573410e-04,
+2.69775739e-01, +2.62137534e+02, +2.01840733e+02, +1.84906644e+02, +1.62884440e+02, +9.47323218e-01, +9.46918828e-01, +2.20425933e+01, +1.96340322e+01, +2.64493760e+01, +1.78612820e+01, +9.95630345e-01, +3.59821469e-01, +1.46204056e+00, +1.46197754e+00, +8.57801848e-05, +7.39620750e-03, +2.64458323e-03, +3.77799364e-03, -1.94351708e-03, +2.73324125e+00, +9.77295995e-01, +1.39614364e+00, -7.18219580e-01, +1.90919772e-04, +2.87949255e-05, +2.52365072e-04, -3.39806588e-04,
+2.74591906e-01, +2.66817339e+02, +2.05360107e+02, +1.88100518e+02, +1.65740587e+02, +9.49897217e-01, +9.49504076e-01, +2.21024859e+01, +1.96835109e+01, +2.65290167e+01, +1.79098878e+01, +9.95401535e-01, +3.59834235e-01, +1.46242510e+00, +1.46236548e+00, +8.57971051e-05, +7.34292518e-03, +2.63203017e-03, +3.75181531e-03, -1.93134740e-03, +2.71292735e+00, +9.72433529e-01, +1.38615091e+00, -7.13558299e-01, +1.86829225e-04, +2.84789008e-05, +2.45742958e-04, -3.34043867e-04,
+2.79453392e-01, +2.71541182e+02, +2.08911903e+02, +1.91323717e+02, +1.68623389e+02, +9.52460209e-01, +9.52078042e-01, +2.21621223e+01, +1.97327724e+01, +2.66083324e+01, +1.79582915e+01, +9.95179716e-01, +3.59848001e-01, +1.46280371e+00, +1.46274738e+00, +8.58137641e-05, +7.28995922e-03, +2.61915799e-03, +3.72611541e-03, -1.91909922e-03, +2.69275828e+00, +9.67462114e-01, +1.37634900e+00, -7.08875063e-01, +1.82836158e-04, +2.81655147e-05, +2.39308499e-04, -3.28302946e-04,
+2.84360317e-01, +2.76309176e+02, +2.12496206e+02, +1.94576321e+02, +1.71532625e+02, +9.55011578e-01, +9.54640087e-01, +2.22214883e+01, +1.97818050e+01, +2.66873036e+01, +1.80064765e+01, +9.94961035e-01, +3.59861356e-01, +1.46317634e+00, +1.46312317e+00, +8.58301585e-05, +7.23706542e-03, +2.60598562e-03, +3.70101521e-03, -1.90678050e-03, +2.67263300e+00, +9.62384997e-01, +1.36677712e+00, -7.04170019e-01, +1.78948255e-04, +2.78541199e-05, +2.33062483e-04, -3.22606005e-04,
+2.89312791e-01, +2.81121429e+02, +2.16113095e+02, +1.97858408e+02, +1.74468699e+02, +9.57551275e-01, +9.57190242e-01, +2.22805827e+01, +1.98306081e+01, +2.67659284e+01, +1.80544475e+01, +9.94749172e-01, +3.59875641e-01, +1.46354300e+00, +1.46349287e+00, +8.58462891e-05, +7.18385230e-03, +2.59254866e-03, +3.67661845e-03, -1.89437382e-03, +2.65241659e+00, +9.57218885e-01, +1.35747832e+00, -6.99439290e-01, +1.75155766e-04, +2.75458059e-05, +2.27004698e-04, -3.16968871e-04,
+2.94310916e-01, +2.85978042e+02, +2.19762645e+02, +2.01170048e+02, +1.77431338e+02, +9.60079548e-01, +9.59728707e-01, +2.23394113e+01, +1.98791865e+01, +2.68442142e+01, +1.81022035e+01, +9.94540142e-01, +3.59889454e-01, +1.46390384e+00, +1.46385664e+00, +8.58621630e-05, +7.13021024e-03, +2.57889213e-03, +3.65277965e-03, -1.88185394e-03, +2.63205771e+00, +9.51976546e-01, +1.34839318e+00, -6.94670707e-01, +1.71457490e-04, +2.72395572e-05, +2.21135450e-04, -3.11395610e-04,
+2.99354790e-01, +2.90879108e+02, +2.23444923e+02, +2.04511309e+02, +1.80420898e+02, +9.62596390e-01, +9.62255571e-01, +2.23979739e+01, +1.99275403e+01, +2.69221603e+01, +1.81497492e+01, +9.94337331e-01, +3.59904089e-01, +1.46425912e+00, +1.46421475e+00, +8.58777912e-05, +7.07608892e-03, +2.56506167e-03, +3.62907220e-03, -1.86921953e-03, +2.61154661e+00, +9.46678058e-01, +1.33936858e+00, -6.89866109e-01, +1.67835004e-04, +2.69357806e-05, +2.15441503e-04, -3.05880017e-04,
+3.04444498e-01, +2.95824711e+02, +2.27159992e+02, +2.07882248e+02, +1.83437090e+02, +9.65101992e-01, +9.64771019e-01, +2.24562750e+01, +1.99756732e+01, +2.69997723e+01, +1.81970827e+01, +9.94136860e-01, +3.59918188e-01, +1.46460901e+00, +1.46456738e+00, +8.58931816e-05, +7.02135153e-03, +2.55109250e-03, +3.60505054e-03, -1.85646530e-03, +2.59082243e+00, +9.41332682e-01, +1.33023475e+00, -6.85020815e-01, +1.64283430e-04, +2.66335239e-05, +2.09906529e-04, -3.00414163e-04,
+3.09580121e-01, +3.00814927e+02, +2.30907908e+02, +2.11282920e+02, +1.86480273e+02, +9.67597984e-01, +9.67276734e-01, +2.25143525e+01, +2.00236168e+01, +2.70771004e+01, +1.82442396e+01, +9.93942152e-01, +3.59933051e-01, +1.46495374e+00, +1.46491477e+00, +8.59083439e-05, +6.96603818e-03, +2.53698859e-03, +3.58051958e-03, -1.84353759e-03, +2.56990882e+00, +9.35945109e-01, +1.32092426e+00, -6.80117364e-01, +1.60796520e-04, +2.63333605e-05, +2.04517031e-04, -2.94990632e-04,
