"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+9.02845116e-01, +1.69384961e+03, +8.73700816e+02, +7.01392103e+02, +5.42449973e+02, +1.13655142e+00, +1.13653287e+00, +3.52036253e+01, +2.58351859e+01, +5.81092150e+01, +2.15656250e+01, +9.76020448e-01, +1.92927186e-01, +2.49052783e+00, +2.49060866e+00, +8.26058458e-05, +1.59389999e-03, +1.04357881e-03, +1.02137519e-03, -2.52686714e-04, +6.16402594e-01, +4.03579076e-01, +3.94992358e-01, -9.77205264e-02, +1.02689327e-04, +7.45912972e-06, +1.74887805e-04, -5.17032811e-05,
+9.12052556e-01, +1.71112391e+03, +8.82413932e+02, +7.08355215e+02, +5.47955657e+02, +1.13741189e+00, +1.13739268e+00, +3.52302777e+01, +2.58521074e+01, +5.81620551e+01, +2.15824663e+01, +9.76002773e-01, +1.92933677e-01, +2.49065749e+00, +2.49073756e+00, +8.26090712e-05, +1.55898317e-03, +1.03699831e-03, +1.00535505e-03, -2.28691281e-04, +6.02888433e-01, +4.01026962e-01, +3.88789913e-01, -8.84392665e-02, +1.01579247e-04, +7.37035693e-06, +1.70887315e-04, -4.66026479e-05,
+9.21273575e-01, +1.72842369e+03, +8.91139572e+02, +7.15328474e+02, +5.53471494e+02, +1.13818542e+00, +1.13816556e+00, +3.52542369e+01, +2.58673188e+01, +5.82095575e+01, +2.15976119e+01, +9.75986632e-01, +1.92939505e-01, +2.49077460e+00, +2.49085399e+00, +8.26119844e-05, +1.52732040e-03, +1.03108757e-03, +9.90391081e-04, -2.04665761e-04, +5.90634071e-01, +3.98734572e-01, +3.82996728e-01, -7.91468322e-02, +1.00558632e-04, +7.28974385e-06, +1.67313436e-04, -4.15358425e-05,
+9.30506765e-01, +1.74574630e+03, +8.99876441e+02, +7.22310831e+02, +5.58997082e+02, +1.13887123e+00, +1.13885072e+00, +3.52754793e+01, +2.58808053e+01, +5.82516750e+01, +2.16110466e+01, +9.75972722e-01, +1.92944730e-01, +2.49087817e+00, +2.49095694e+00, +8.26145607e-05, +1.49903604e-03, +1.02584235e-03, +9.76599654e-04, -1.80642200e-04, +5.79687889e-01, +3.96700525e-01, +3.77658026e-01, -6.98556223e-02, +9.96452730e-05, +7.21786029e-06, +1.64183668e-04, -3.65121512e-05,
+9.39750714e-01, +1.76308910e+03, +9.08623236e+02, +7.29301232e+02, +5.64531899e+02, +1.13946921e+00, +1.13944808e+00, +3.52940012e+01, +2.58925645e+01, +5.82883994e+01, +2.16227669e+01, +9.75961184e-01, +1.92949286e-01, +2.49096700e+00, +2.49104521e+00, +8.26167703e-05, +1.47399889e-03, +1.02126972e-03, +9.64228912e-04, -1.56624924e-04, +5.69999106e-01, +3.94927591e-01, +3.72869764e-01, -6.05672549e-02, +9.88549667e-05, +7.15519131e-06, +1.61516399e-04, -3.15599364e-05,
+9.49003999e-01, +1.78044941e+03, +9.17378651e+02, +7.36298621e+02, +5.70075283e+02, +1.13998024e+00, +1.13995853e+00, +3.53098297e+01, +2.59026136e+01, +5.83197843e+01, +2.16327885e+01, +9.75952275e-01, +1.92953216e-01, +2.49104097e+00, +2.49111869e+00, +8.26186102e-05, +1.45217139e-03, +1.01737048e-03, +9.53380578e-04, -1.32589411e-04, +5.61553231e-01, +3.93416153e-01, +3.68671321e-01, -5.12721933e-02, +9.81868202e-05, +7.10186103e-06, +1.59303882e-04, -2.66735113e-05,
+9.58265195e-01, +1.79782456e+03, +9.26141374e+02, +7.43301935e+02, +5.75626108e+02, +1.14040554e+00, +1.14038330e+00, +3.53230031e+01, +2.59109771e+01, +5.83459052e+01, +2.16411333e+01, +9.75945387e-01, +1.92956483e-01, +2.49110114e+00, +2.49117845e+00, +8.26201069e-05, +1.43371765e-03, +1.01413518e-03, +9.44065518e-04, -1.08523994e-04, +5.54413274e-01, +3.92162296e-01, +3.65066620e-01, -4.19658242e-02, +9.76284178e-05, +7.05770731e-06, +1.57516124e-04, -2.18210097e-05,
+9.67532870e-01, +1.81521187e+03, +9.34910085e+02, +7.50310105e+02, +5.81183378e+02, +1.14074610e+00, +1.14072338e+00, +3.53335518e+01, +2.59176741e+01, +5.83668219e+01, +2.16478186e+01, +9.75940309e-01, +1.92959116e-01, +2.49114841e+00, +2.49122541e+00, +8.26212829e-05, +1.41868069e-03, +1.01156048e-03, +9.36435113e-04, -8.44342532e-05, +5.48595685e-01, +3.91164633e-01, +3.62114086e-01, -3.26502413e-02, +9.71742931e-05, +7.02259630e-06, +1.56145277e-04, -1.69803737e-05,
+9.76805588e-01, +1.83260864e+03, +9.43683459e+02, +7.57322057e+02, +5.86746093e+02, +1.14100234e+00, +1.14097921e+00, +3.53414884e+01, +2.59227128e+01, +5.83825594e+01, +2.16528508e+01, +9.75936635e-01, +1.92961078e-01, +2.49118336e+00, +2.49126012e+00, +8.26221521e-05, +1.40714600e-03, +1.00964746e-03, +9.30604830e-04, -6.03199964e-05, +5.44133239e-01, +3.90423410e-01, +3.59858194e-01, -2.33253088e-02, +9.68206823e-05, +6.99619280e-06, +1.55176769e-04, -1.21337857e-05,
+9.86081910e-01, +1.85001218e+03, +9.52460167e+02, +7.64336713e+02, +5.92313348e+02, +1.14117378e+00, +1.14115038e+00, +3.53467988e+01, +2.59260842e+01, +5.83930895e+01, +2.16562193e+01, +9.75934254e-01, +1.92962380e-01, +2.49120640e+00, +2.49128301e+00, +8.26227253e-05, +1.39935515e-03, +1.00839269e-03, +9.26600347e-04, -3.61841967e-05, +5.41119254e-01, +3.89937247e-01, +3.58308816e-01, -1.39921345e-02, +9.65720406e-05, +6.97843409e-06, +1.54569516e-04, -7.27457994e-06,
+9.95360396e-01, +1.86741977e+03, +9.61238877e+02, +7.71352993e+02, +5.97884277e+02, +1.14125977e+00, +1.14123622e+00, +3.53494623e+01, +2.59277752e+01, +5.83983710e+01, +2.16579095e+01, +9.75933059e-01, +1.92963019e-01, +2.49121777e+00, +2.49129430e+00, +8.26230080e-05, +1.39545404e-03, +1.00777747e-03, +9.24556717e-04, -1.20566647e-05, +5.39610062e-01, +3.89698870e-01, +3.57518123e-01, -4.66220844e-03, +9.64436259e-05, +6.96953606e-06, +1.54282213e-04, -2.42184069e-06,
+1.00000000e+00, +1.87612424e+03, +9.61238877e+02, +7.71352993e+02, +6.00671153e+02, +1.14125977e+00, +1.14123622e+00, +3.53494623e+01, +2.59277752e+01, +5.83983710e+01, +2.16579095e+01, +9.75933059e-01, +1.92963019e-01, +2.49121777e+00, +2.49129430e+00, +8.26230080e-05, +1.39545404e-03, +1.00777747e-03, +9.24556717e-04, -1.20566647e-05, +5.39610062e-01, +3.89698870e-01, +3.57518123e-01, -4.66220844e-03, +9.64436259e-05, +6.96953606e-06, +1.54282213e-04, -2.42184069e-06,
