"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+3.58636106e-01, +1.56872355e+02, +1.48904553e+02, +1.46304002e+02, +1.42468060e+02, +9.95109977e-01, +9.95038813e-01, +1.83947265e+01, +1.79747187e+01, +1.90577287e+01, +1.76197621e+01, +9.97900916e-01, +1.57090642e+00, +1.07992919e+00, +1.07992788e+00, +1.41248587e-04, +7.22203295e-03, +2.64190411e-03, +3.66987500e-03, -1.97037475e-03, +2.28422608e+00, +8.35596610e-01, +1.16072915e+00, -6.23201447e-01, +8.98426632e-06, +2.93300757e-05, +6.21075746e-06, -5.21589592e-05,
+3.70921397e-01, +1.62246110e+02, +1.53976950e+02, +1.51277874e+02, +1.47329823e+02, +1.00044569e+00, +1.00037951e+00, +1.84933578e+01, +1.80696092e+01, +1.91622197e+01, +1.77142976e+01, +9.97816322e-01, +1.57094867e+00, +1.08004959e+00, +1.08004848e+00, +1.41260397e-04, +7.06890731e-03, +2.59987154e-03, +3.60188684e-03, -1.93334337e-03, +2.23560509e+00, +8.22232599e-01, +1.13912889e+00, -6.11437112e-01, +8.57536716e-06, +2.85134802e-05, +5.85086206e-06, -5.00847300e-05,
+3.83426326e-01, +1.67715937e+02, +1.59139607e+02, +1.56340247e+02, +1.52278200e+02, +1.00579058e+00, +1.00572920e+00, +1.85921588e+01, +1.81646592e+01, +1.92668993e+01, +1.78089978e+01, +9.97734928e-01, +1.57099086e+00, +1.08016651e+00, +1.08016559e+00, +1.41271866e-04, +6.91368512e-03, +2.55777306e-03, +3.53380690e-03, -1.89538566e-03, +2.18633632e+00, +8.08852593e-01, +1.11750684e+00, -5.99383750e-01, +8.18797409e-06, +2.77167110e-05, +5.50778621e-06, -4.80340268e-05,
+3.96150338e-01, +1.73281595e+02, +1.64392291e+02, +1.61490901e+02, +1.57312972e+02, +1.01114064e+00, +1.01108390e+00, +1.86910552e+01, +1.82597970e+01, +1.93716883e+01, +1.79037914e+01, +9.97656609e-01, +1.57103303e+00, +1.08028012e+00, +1.08027938e+00, +1.41283010e-04, +6.75461246e-03, +2.51580082e-03, +3.46534830e-03, -1.85660401e-03, +2.13586460e+00, +7.95517131e-01, +1.09577194e+00, -5.87073622e-01, +7.81818984e-06, +2.69319849e-05, +5.18095864e-06, -4.60094615e-05,
+4.09092631e-01, +1.78942732e+02, +1.69734671e+02, +1.66729511e+02, +1.62433911e+02, +1.01648353e+00, +1.01643130e+00, +1.87898193e+01, +1.83548039e+01, +1.94763452e+01, +1.79984617e+01, +9.97581637e-01, +1.57107505e+00, +1.08039004e+00, +1.08038947e+00, +1.41293792e-04, +6.59161361e-03, +2.47383235e-03, +3.39656333e-03, -1.81697508e-03, +2.08416638e+00, +7.82187566e-01, +1.07394085e+00, -5.74499448e-01, +7.46326480e-06, +2.61546939e-05, +4.87271927e-06, -4.40251480e-05,
+4.22252152e-01, +1.84698887e+02, +1.75166312e+02, +1.72055658e+02, +1.67640676e+02, +1.02180305e+00, +1.02175511e+00, +1.88881512e+01, +1.84493917e+01, +1.95805520e+01, +1.80927227e+01, +9.97510409e-01, +1.57111748e+00, +1.08049621e+00, +1.08049579e+00, +1.41304205e-04, +6.42881660e-03, +2.43156578e-03, +3.32648221e-03, -1.77662614e-03, +2.03254735e+00, +7.68768637e-01, +1.05170718e+00, -5.61701628e-01, +7.12348180e-06, +2.53855291e-05, +4.58063691e-06, -4.20816494e-05,
+4.35627587e-01, +1.90549486e+02, +1.80686673e+02, +1.77468816e+02, +1.72932763e+02, +1.02709002e+00, +1.02704611e+00, +1.89858814e+01, +1.85433973e+01, +1.96841286e+01, +1.81864116e+01, +9.97442861e-01, +1.57116043e+00, +1.08059879e+00, +1.08059850e+00, +1.41314266e-04, +6.26815735e-03, +2.38863999e-03, +3.25463823e-03, -1.73539847e-03, +1.98161880e+00, +7.55145995e-01, +1.02892317e+00, -5.48629853e-01, +6.79743651e-06, +2.46234102e-05, +4.30403445e-06, -4.01835150e-05,
+4.49217358e-01, +1.96493838e+02, +1.86295102e+02, +1.82968357e+02, +1.78309630e+02, +1.03234616e+00, +1.03230602e+00, +1.90830418e+01, +1.86368518e+01, +1.97871084e+01, +1.82795603e+01, +9.97379277e-01, +1.57120417e+00, +1.08069764e+00, +1.08069747e+00, +1.41323961e-04, +6.10765385e-03, +2.34502726e-03, +3.18013357e-03, -1.69317857e-03, +1.93075405e+00, +7.41310980e-01, +1.00530513e+00, -5.35248307e-01, +6.48759436e-06, +2.38727191e-05, +4.04817357e-06, -3.83424617e-05,
+4.63019614e-01, +2.02531134e+02, +1.91990840e+02, +1.88553541e+02, +1.83770582e+02, +1.03757054e+00, +1.03753394e+00, +1.91796152e+01, +1.87297388e+01, +1.98894731e+01, +1.83721528e+01, +9.97319462e-01, +1.57124827e+00, +1.08079268e+00, +1.08079262e+00, +1.41333282e-04, +5.94525405e-03, +2.30092517e-03, +3.10272716e-03, -1.65021212e-03, +1.87930344e+00, +7.27325789e-01, +9.80776562e-01, -5.21634449e-01, +6.19373742e-06, +2.31355340e-05, +3.81076025e-06, -3.65613391e-05,
+4.77032229e-01, +2.08660444e+02, +1.97773013e+02, +1.94223518e+02, +1.89314799e+02, +1.04276330e+00, +1.04273001e+00, +1.92756038e+01, +1.88220607e+01, +1.99912245e+01, +1.84641912e+01, +9.97263310e-01, +1.57129276e+00, +1.08088404e+00, +1.08088408e+00, +1.41342243e-04, +5.78141298e-03, +2.25652293e-03, +3.02205806e-03, -1.60656986e-03, +1.82741015e+00, +7.13250017e-01, +9.55223158e-01, -5.07810475e-01, +5.91349274e-06, +2.24139291e-05, +3.58728333e-06, -3.48344486e-05,
+4.91252793e-01, +2.14880714e+02, +2.03640629e+02, +1.99977325e+02, +1.94941354e+02, +1.04792073e+00, +1.04789051e+00, +1.93709395e+01, +1.89137521e+01, +2.00922900e+01, +1.85556102e+01, +9.97210609e-01, +1.57133731e+00, +1.08097172e+00, +1.08097185e+00, +1.41350842e-04, +5.61829928e-03, +2.21195190e-03, +2.93789998e-03, -1.56250316e-03, +1.77575873e+00, +6.99124894e-01, +9.28573093e-01, -4.93855612e-01, +5.64395397e-06, +2.17033560e-05, +3.37737079e-06, -3.31594270e-05,
+5.05678614e-01, +2.21190766e+02, +2.09592583e+02, +2.05813884e+02, +2.00649261e+02, +1.05302443e+00, +1.05299700e+00, +1.94652820e+01, +1.90044859e+01, +2.01923086e+01, +1.86460844e+01, +9.97161557e-01, +1.57138211e+00, +1.08105564e+00, +1.08105585e+00, +1.41359072e-04, +5.45870397e-03, +2.16720934e-03, +2.85203778e-03, -1.51825495e-03, +1.72523106e+00, +6.84949557e-01, +9.01390547e-01, -4.79846610e-01, +5.38326060e-06, +2.09918929e-05, +3.17947151e-06, -3.15333317e-05,
+5.20306708e-01, +2.27589295e+02, +2.15627649e+02, +2.11731999e+02, +2.06437367e+02, +1.05806333e+00, +1.05803847e+00, +1.95584267e+01, +1.90940657e+01, +2.02910630e+01, +1.87354176e+01, +9.97116059e-01, +1.57142718e+00, +1.08113591e+00, +1.08113618e+00, +1.41366944e-04, +5.30278535e-03, +2.12209467e-03, +2.76604951e-03, -1.47345113e-03, +1.67587629e+00, +6.70660400e-01, +8.74173944e-01, -4.65665052e-01, +5.12653269e-06, +2.02631891e-05, +2.99142623e-06, -2.99316597e-05,
+5.35133801e-01, +2.34074869e+02, +2.21744482e+02, +2.17730362e+02, +2.12304402e+02, +1.06303299e+00, +1.06301055e+00, +1.96502915e+01, +1.91824126e+01, +2.03884657e+01, +1.88235308e+01, +9.97074142e-01, +1.57147285e+00, +1.08121272e+00, +1.08121305e+00, +1.41374477e-04, +5.15152128e-03, +2.07646727e-03, +2.68174861e-03, -1.42782096e-03, +1.62800281e+00, +6.56212865e-01, +8.47496114e-01, -4.51225262e-01, +4.87275133e-06, +1.95102153e-05, +2.81104565e-06, -2.83480533e-05,
+5.50156323e-01, +2.40645927e+02, +2.27941615e+02, +2.23807540e+02, +2.18248949e+02, +1.06792985e+00, +1.06790970e+00, +1.97408105e+01, +1.92694634e+01, +2.04844464e+01, +1.89103604e+01, +9.97035447e-01, +1.57151873e+00, +1.08128621e+00, +1.08128658e+00, +1.41381683e-04, +5.00519406e-03, +2.03051536e-03, +2.59957056e-03, -1.38131225e-03, +1.58169855e+00, +6.41666071e-01, +8.21494021e-01, -4.36510466e-01, +4.62545708e-06, +1.87424123e-05, +2.63840251e-06, -2.68001512e-05,
+5.65370413e-01, +2.47300778e+02, +2.34217462e+02, +2.29961986e+02, +2.24269554e+02, +1.07275676e+00, +1.07273875e+00, +1.98300366e+01, +1.93552693e+01, +2.05790610e+01, +1.89959576e+01, +9.97000034e-01, +1.57156476e+00, +1.08135625e+00, +1.08135666e+00, +1.41388552e-04, +4.86218660e-03, +1.98450176e-03, +2.52038826e-03, -1.33421496e-03, +1.53645199e+00, +6.27102972e-01, +7.96443218e-01, -4.21612207e-01, +4.38642220e-06, +1.79733708e-05, +2.47597307e-06, -2.53101243e-05,
+5.80771909e-01, +2.54037604e+02, +2.40570313e+02, +2.36192030e+02, +2.30364629e+02, +1.07751465e+00, +1.07749856e+00, +1.99179867e+01, +1.94398468e+01, +2.06723269e+01, +1.90803390e+01, +9.96967753e-01, +1.57161049e+00, +1.08142270e+00, +1.08142314e+00, +1.41395068e-04, +4.72316326e-03, +1.93868902e-03, +2.44470993e-03, -1.28683282e-03, +1.49247226e+00, +6.12606303e-01, +7.72503837e-01, -4.06626275e-01, +4.15713865e-06, +1.72107222e-05, +2.32313029e-06, -2.38793303e-05,
+5.96356358e-01, +2.60854456e+02, +2.46998342e+02, +2.42495886e+02, +2.36532441e+02, +1.08219647e+00, +1.08218206e+00, +2.00045308e+01, +1.95230707e+01, +2.07641059e+01, +1.91633796e+01, +9.96938486e-01, +1.57165586e+00, +1.08148565e+00, +1.08148611e+00, +1.41401241e-04, +4.58860951e-03, +1.89330868e-03, +2.37121988e-03, -1.23920118e-03, +1.44991206e+00, +5.98249005e-01, +7.49259722e-01, -3.91563658e-01, +3.93913099e-06, +1.64592232e-05, +2.17920796e-06, -2.24941023e-05,
+6.12119013e-01, +2.67749258e+02, +2.53499596e+02, +2.48871647e+02, +2.42771057e+02, +1.08679283e+00, +1.08677983e+00, +2.00894950e+01, +1.96047744e+01, +2.08542134e+01, +1.92449115e+01, +9.96911765e-01, +1.57170061e+00, +1.08154541e+00, +1.08154588e+00, +1.41407102e-04, +4.45728010e-03, +1.84846837e-03, +2.29689986e-03, -1.19111676e-03, +1.40837675e+00, +5.84064680e-01, +7.25756578e-01, -3.76359821e-01, +3.73315233e-06, +1.57212902e-05, +2.04354406e-06, -2.11469602e-05,
+6.28054833e-01, +2.74719804e+02, +2.60072006e+02, +2.55317284e+02, +2.49078371e+02, +1.09129659e+00, +1.09128480e+00, +2.01727476e+01, +1.96848310e+01, +2.09425091e+01, +1.93248061e+01, +9.96887201e-01, +1.57174506e+00, +1.08160265e+00, +1.08160312e+00, +1.41412714e-04, +4.32788175e-03, +1.80399003e-03, +2.22097251e-03, -1.14229234e-03, +1.36745677e+00, +5.69996713e-01, +7.01748353e-01, -3.60923767e-01, +3.53744111e-06, +1.49942124e-05, +1.91288761e-06, -1.98228531e-05,
+6.44158490e-01, +2.81763765e+02, +2.66713378e+02, +2.61830653e+02, +2.55452173e+02, +1.09569158e+00, +1.09568086e+00, +2.02539894e+01, +1.97629531e+01, +2.10286757e+01, +1.94027748e+01, +9.96864292e-01, +1.57178903e+00, +1.08165776e+00, +1.08165824e+00, +1.41418118e-04, +4.20001105e-03, +1.75991792e-03, +2.14562916e-03, -1.09295618e-03, +1.32702367e+00, +5.56058714e-01, +6.77926951e-01, -3.45327358e-01, +3.35029895e-06, +1.42743543e-05, +1.78678406e-06, -1.85379893e-05,
+6.60424372e-01, +2.88878685e+02, +2.73421403e+02, +2.68409489e+02, +2.61890261e+02, +1.09995803e+00, +1.09994832e+00, +2.03328553e+01, +1.98387897e+01, +2.11123254e+01, +1.94784671e+01, +9.96842917e-01, +1.57183232e+00, +1.08171075e+00, +1.08171122e+00, +1.41423314e-04, +4.07138797e-03, +1.71658589e-03, +2.07149311e-03, -1.04325563e-03, +1.28635670e+00, +5.42356019e-01, +6.54489102e-01, -3.29617047e-01, +3.16939950e-06, +1.35621319e-05, +1.66580316e-06, -1.73051595e-05,
+6.76846588e-01, +2.96061987e+02, +2.80193656e+02, +2.75051418e+02, +2.68390378e+02, +1.10408457e+00, +1.10407580e+00, +2.04091349e+01, +1.99121386e+01, +2.11932349e+01, +1.95516815e+01, +9.96822963e-01, +1.57187425e+00, +1.08176126e+00, +1.08176173e+00, +1.41428267e-04, +3.93889596e-03, +1.67455146e-03, +1.99882611e-03, -9.92970171e-04, +1.24447089e+00, +5.29064633e-01, +6.31517290e-01, -3.13723054e-01, +2.99493482e-06, +1.28621155e-05, +1.55075359e-06, -1.61216915e-05,
+6.93418971e-01, +3.03310975e+02, +2.87027604e+02, +2.81753954e+02, +2.74950262e+02, +1.10807005e+00, +1.10806212e+00, +2.04828069e+01, +1.99829793e+01, +2.12713812e+01, +1.96223990e+01, +9.96804714e-01, +1.57191449e+00, +1.08180877e+00, +1.08180923e+00, +1.41432925e-04, +3.80089709e-03, +1.63425588e-03, +1.92841508e-03, -9.41969510e-04, +1.20084898e+00, +5.16324031e-01, +6.09260188e-01, -2.97604249e-01, +2.82904570e-06, +1.21828884e-05, +1.44249398e-06, -1.49894280e-05,
+7.10135089e-01, +3.10622835e+02, +2.93920604e+02, +2.88514503e+02, +2.81567421e+02, +1.11191890e+00, +1.11191171e+00, +2.05539533e+01, +2.00513910e+01, +2.13468509e+01, +1.96906983e+01, +9.96788127e-01, +1.57195287e+00, +1.08185319e+00, +1.08185365e+00, +1.41437281e-04, +3.65954726e-03, +1.59577240e-03, +1.85996472e-03, -8.90495575e-04, +1.15617191e+00, +5.04157233e-01, +5.87624318e-01, -2.81336979e-01, +2.67060023e-06, +1.15277138e-05, +1.34060656e-06, -1.38946604e-05,
+7.26988252e-01, +3.17994639e+02, +3.00869908e+02, +2.95330370e+02, +2.88239177e+02, +1.11563105e+00, +1.11562450e+00, +2.06225729e+01, +2.01173724e+01, +2.14196423e+01, +1.97565773e+01, +9.96773052e-01, +1.57198955e+00, +1.08189481e+00, +1.08189525e+00, +1.41441362e-04, +3.51828740e-03, +1.55903549e-03, +1.79261877e-03, -8.38640941e-04, +1.11152644e+00, +4.92543380e-01, +5.66338942e-01, -2.64950380e-01, +2.52019116e-06, +1.09008076e-05, +1.24561438e-06, -1.28359930e-05,
+7.43971519e-01, +3.25423354e+02, +3.07872665e+02, +3.02198756e+02, +2.94962869e+02, +1.11919570e+00, +1.11918970e+00, +2.06884660e+01, +2.01807317e+01, +2.14895435e+01, +1.98198444e+01, +9.96759507e-01, +1.57202428e+00, +1.08193343e+00, +1.08193386e+00, +1.41445148e-04, +3.37899817e-03, +1.52419276e-03, +1.72503766e-03, -7.86532676e-04, +1.06750653e+00, +4.81529035e-01, +5.44980754e-01, -2.48484529e-01, +2.37928376e-06, +1.03081750e-05, +1.15931951e-06, -1.18292563e-05,
+7.61077709e-01, +3.32905836e+02, +3.14925926e+02, +3.09116766e+02, +3.01735780e+02, +1.12259483e+00, +1.12258926e+00, +2.07512993e+01, +2.02411485e+01, +2.15562005e+01, +1.98801803e+01, +9.96747728e-01, +1.57205715e+00, +1.08196885e+00, +1.08196926e+00, +1.41448621e-04, +3.24260646e-03, +1.49125478e-03, +1.65894363e-03, -7.34303516e-04, +1.02440502e+00, +4.71117570e-01, +5.24093872e-01, -2.31981344e-01, +2.24824997e-06, +9.75303179e-06, +1.08120476e-06, -1.08714074e-05,
+7.78299412e-01, +3.40438845e+02, +3.22026648e+02, +3.16081414e+02, +3.08554904e+02, +1.12581512e+00, +1.12580988e+00, +2.08108266e+01, +2.02983861e+01, +2.16193518e+01, +1.99373469e+01, +9.96737349e-01, +1.57208804e+00, +1.08200139e+00, +1.08200179e+00, +1.41451812e-04, +3.10945636e-03, +1.46026286e-03, +1.59719929e-03, -6.81654678e-04, +9.82329975e-01, +4.61321791e-01, +5.04582331e-01, -2.15346268e-01, +2.12523727e-06, +9.22952031e-06, +1.00948482e-06, -9.94727382e-06,
+7.95628997e-01, +3.48019044e+02, +3.29171698e+02, +3.23089622e+02, +3.15417178e+02, +1.12884378e+00, +1.12883879e+00, +2.08668117e+01, +2.03522175e+01, +2.16787465e+01, +1.99911163e+01, +9.96728099e-01, +1.57211686e+00, +1.08203128e+00, +1.08203166e+00, +1.41454743e-04, +2.98048733e-03, +1.43136778e-03, +1.54065060e-03, -6.28530392e-04, +9.41577734e-01, +4.52189148e-01, +4.86713124e-01, -1.98561563e-01, +2.00978840e-06, +8.73412650e-06, +9.43691483e-07, -9.05614375e-06,
+8.13058633e-01, +3.55643005e+02, +3.36357855e+02, +3.30138229e+02, +3.22319522e+02, +1.13166486e+00, +1.13166001e+00, +2.09189598e+01, +2.04023593e+01, +2.17340716e+01, +2.00412048e+01, +9.96719861e-01, +1.57214342e+00, +1.08205852e+00, +1.08205889e+00, +1.41457413e-04, +2.85741873e-03, +1.40471408e-03, +1.48833455e-03, -5.75104232e-04, +9.02691176e-01, +4.43765203e-01, +4.70181865e-01, -1.81681988e-01, +1.90216548e-06, +8.26795006e-06, +8.83197151e-07, -8.18889803e-06,
+8.30580290e-01, +3.63307219e+02, +3.43581823e+02, +3.37223995e+02, +3.29258768e+02, +1.13427075e+00, +1.13426595e+00, +2.09671300e+01, +2.04486761e+01, +2.17851774e+01, +2.00874765e+01, +9.96712523e-01, +1.57216762e+00, +1.08208316e+00, +1.08208351e+00, +1.41459829e-04, +2.74277783e-03, +1.38043408e-03, +1.43904620e-03, -5.21357761e-04, +8.66468428e-01, +4.36091664e-01, +4.54607766e-01, -1.64701652e-01, +1.80483233e-06, +7.83964614e-06, +8.28531003e-07, -7.33777221e-06,
+8.48185764e-01, +3.71008095e+02, +3.50840230e+02, +3.44343606e+02, +3.36231614e+02, +1.13665153e+00, +1.13664676e+00, +2.10111389e+01, +2.04909915e+01, +2.18318691e+01, +2.01297540e+01, +9.96705772e-01, +1.57218925e+00, +1.08210539e+00, +1.08210573e+00, +1.41462009e-04, +2.63883963e-03, +1.35872126e-03, +1.39295973e-03, -4.67550352e-04, +8.33627760e-01, +4.29229479e-01, +4.40045651e-01, -1.47702403e-01, +1.71926319e-06, +7.45402079e-06, +7.79731958e-07, -6.50308424e-06,
+8.65866686e-01, +3.78741973e+02, +3.58129636e+02, +3.51493681e+02, +3.43234741e+02, +1.13879920e+00, +1.13879446e+00, +2.10508390e+01, +2.05291638e+01, +2.18739899e+01, +2.01678949e+01, +9.96699536e-01, +1.57220835e+00, +1.08212532e+00, +1.08212564e+00, +1.41463963e-04, +2.54712722e-03, +1.33955726e-03, +1.34965646e-03, -4.13567437e-04, +8.04650141e-01, +4.23172790e-01, +4.26363180e-01, -1.30648008e-01, +1.64531378e-06, +7.11203342e-06, +7.36079385e-07, -5.68823810e-06,
+8.83614537e-01, +3.86505126e+02, +3.65446541e+02, +3.58670780e+02, +3.50264888e+02, +1.14071677e+00, +1.14071203e+00, +2.10862854e+01, +2.05632460e+01, +2.19115981e+01, +2.02019521e+01, +9.96694101e-01, +1.57222521e+00, +1.08214284e+00, +1.08214315e+00, +1.41465681e-04, +2.46708071e-03, +1.32262745e-03, +1.30973262e-03, -3.58956929e-04, +7.79358801e-01, +4.17822304e-01, +4.13748782e-01, -1.13395658e-01, +1.58111041e-06, +6.81127717e-06, +6.98041422e-07, -4.89710384e-06,
+9.01420668e-01, +3.94293772e+02, +3.72787389e+02, +3.65871411e+02, +3.57318682e+02, +1.14239344e+00, +1.14238867e+00, +2.11172788e+01, +2.05930464e+01, +2.19444822e+01, +2.02317336e+01, +9.96689598e-01, +1.57224009e+00, +1.08215798e+00, +1.08215828e+00, +1.41467165e-04, +2.39889051e-03, +1.30769241e-03, +1.27472611e-03, -3.03972619e-04, +7.57813871e-01, +4.13102408e-01, +4.02688293e-01, -9.60255025e-02, +1.52516845e-06, +6.54905806e-06, +6.65410203e-07, -4.11868690e-06,
+9.19276310e-01, +4.02104075e+02, +3.80148578e+02, +3.73092035e+02, +3.64392686e+02, +1.14380981e+00, +1.14380502e+00, +2.11434606e+01, +2.06182205e+01, +2.19722614e+01, +2.02568940e+01, +9.96685943e-01, +1.57225281e+00, +1.08217072e+00, +1.08217100e+00, +1.41468414e-04, +2.34313221e-03, +1.29491917e-03, +1.24630024e-03, -2.49003477e-04, +7.40197007e-01, +4.09065817e-01, +3.93707066e-01, -7.86603625e-02, +1.47778289e-06, +6.32683558e-06, +6.38015778e-07, -3.34545461e-06,
+9.37172599e-01, +4.09932158e+02, +3.87526465e+02, +3.80329072e+02, +3.71483486e+02, +1.14496094e+00, +1.14495613e+00, +2.11647394e+01, +2.06386802e+01, +2.19948385e+01, +2.02773447e+01, +9.96683169e-01, +1.57226314e+00, +1.08218085e+00, +1.08218112e+00, +1.41469407e-04, +2.29768325e-03, +1.28454439e-03, +1.22634797e-03, -1.93957711e-04, +7.25837632e-01, +4.05787289e-01, +3.87403054e-01, -6.12711982e-02, +1.44019034e-06, +6.14975462e-06, +6.16793764e-07, -2.58708021e-06,
+9.55100588e-01, +4.17774106e+02, +3.94917376e+02, +3.87578911e+02, +3.78587627e+02, +1.14584783e+00, +1.14584301e+00, +2.11811338e+01, +2.06544435e+01, +2.20122334e+01, +2.02931030e+01, +9.96681357e-01, +1.57227104e+00, +1.08218826e+00, +1.08218853e+00, +1.41470134e-04, +2.26153278e-03, +1.27660932e-03, +1.21533077e-03, -1.38552079e-04, +7.14416408e-01, +4.03279869e-01, +3.83922024e-01, -4.37684916e-02, +1.41270239e-06, +6.01985062e-06, +6.02074205e-07, -1.84097808e-06,
+9.73051264e-01, +4.25625978e+02, +4.02317609e+02, +3.94837915e+02, +3.85701525e+02, +1.14645910e+00, +1.14645425e+00, +2.11924331e+01, +2.06653078e+01, +2.20242223e+01, +2.03039651e+01, +9.96680351e-01, +1.57227645e+00, +1.08219308e+00, +1.08219334e+00, +1.41470606e-04, +2.23595700e-03, +1.27117882e-03, +1.21045625e-03, -8.29576069e-05, +7.06336327e-01, +4.01563974e-01, +3.82381781e-01, -2.62062156e-02, +1.39505837e-06, +5.93594075e-06, +5.92655096e-07, -1.10294023e-06,
+9.91015573e-01, +4.33483813e+02, +4.09723443e+02, +4.02102426e+02, +3.92821549e+02, +1.14677298e+00, +1.14676812e+00, +2.11982352e+01, +2.06708866e+01, +2.20303785e+01, +2.03095433e+01, +9.96679914e-01, +1.57227920e+00, +1.08219545e+00, +1.08219571e+00, +1.41470839e-04, +2.22269566e-03, +1.26840861e-03, +1.20870229e-03, -2.75838244e-05, +7.02146777e-01, +4.00688691e-01, +3.81827539e-01, -8.71369559e-03, +1.38639114e-06, +5.89500607e-06, +5.87879838e-07, -3.67144851e-07,
+1.00000000e+00, +4.37413725e+02, +4.09723443e+02, +4.02102426e+02, +3.96382822e+02, +1.14677298e+00, +1.14676812e+00, +2.11982352e+01, +2.06708866e+01, +2.20303785e+01, +2.03095433e+01, +9.96679914e-01, +1.57227920e+00, +1.08219545e+00, +1.08219571e+00, +1.41470839e-04, +2.22269566e-03, +1.26840861e-03, +1.20870229e-03, -2.75838244e-05, +7.02146777e-01, +4.00688691e-01, +3.81827539e-01, -8.71369559e-03, +1.38639114e-06, +5.89500607e-06, +5.87879838e-07, -3.67144851e-07,
