"y", "y+", "Y+ch", "Y+hw", "Y+tl", "<u>", "<u>_f", "u+", "U+vd", "U+vs", "U+tl", "<rho>", "<P>", "<T>", "<T>_f", "mu", "<u''u''>_f", "<v''v''>_f", "<w''w''>_f", "<u''v''>_f", "<rho*u''u''>/tau_w", "<rho*v''v''>/tau_w", "<rho*w''w''>/tau_w", "<rho*u''v''>/tau_w", "<rho'rho'>", "<P'P'>", "<T''T''>_f", "<T''v''>_f",
+1.42123527e-02, +1.75164395e+01, +1.32342629e+01, +1.23087217e+01, +8.40384123e+00, +4.02524613e-01, +3.89426336e-01, +1.18054326e+01, +1.00351396e+01, +1.54634949e+01, +7.61332281e+00, +1.35619851e+00, +1.92972663e-01, +1.81490613e+00, +1.79284977e+00, +1.04243584e-04, +1.49622144e-02, +9.64825247e-05, +1.56949870e-03, -5.43148055e-04, +7.24302536e+00, +4.67060126e-02, +7.59775162e-01, -2.62931344e-01, +2.49678721e-02, +4.24742429e-05, +4.05620032e-02, -8.61756595e-04,
+1.57902939e-02, +1.94612203e+01, +1.44665025e+01, +1.33895524e+01, +9.04901814e+00, +4.31487214e-01, +4.17908019e-01, +1.26548615e+01, +1.06683701e+01, +1.68042220e+01, +8.05810616e+00, +1.32232252e+00, +1.92938573e-01, +1.86064881e+00, +1.83845516e+00, +1.06207948e-04, +1.64019884e-02, +1.25424548e-04, +1.73956809e-03, -6.49778022e-04, +7.74167194e+00, +5.91998773e-02, +8.21069077e-01, -3.06692588e-01, +2.35156391e-02, +4.25275447e-05, +4.18336821e-02, -1.01135462e-03,
+1.73843581e-02, +2.14258725e+01, +1.56896508e+01, +1.44556455e+01, +9.69051271e+00, +4.58438078e-01, +4.44540330e-01, +1.34452892e+01, +1.12506209e+01, +1.80739131e+01, +8.47268336e+00, +1.29295360e+00, +1.92899204e-01, +1.90192026e+00, +1.87983127e+00, +1.07969959e-04, +1.76755611e-02, +1.58374848e-04, +1.90585405e-03, -7.57230984e-04, +8.15749880e+00, +7.30920291e-02, +8.79576157e-01, -3.49471839e-01, +2.20882046e-02, +4.25857227e-05, +4.25677088e-02, -1.15729281e-03,
+1.89946838e-02, +2.34105666e+01, +1.69062549e+01, +1.55099728e+01, +1.03312332e+01, +4.83501324e-01, +4.69427178e-01, +1.41803560e+01, +1.17863710e+01, +1.92731201e+01, +8.85982435e+00, +1.26734090e+00, +1.92857818e-01, +1.93920316e+00, +1.91741078e+00, +1.09553484e-04, +1.87812839e-02, +1.95299013e-04, +2.06794999e-03, -8.63803055e-04, +8.49609964e+00, +8.83475211e-02, +9.35479668e-01, -3.90759060e-01, +2.07116344e-02, +4.27355584e-05, +4.28496243e-02, -1.29728956e-03,
+2.06214095e-02, +2.54154733e+01, +1.81184647e+01, +1.65550284e+01, +1.09732394e+01, +5.06800872e-01, +4.92669333e-01, +1.48636962e+01, +1.22797211e+01, +2.04033622e+01, +9.22174762e+00, +1.24485360e+00, +1.92811330e-01, +1.97292836e+00, +1.95157674e+00, +1.10979355e-04, +1.97219138e-02, +2.35988298e-04, +2.22538766e-03, -9.67982520e-04, +8.76331060e+00, +1.04859943e-01, +9.88837260e-01, -4.30117054e-01, +1.94021600e-02, +4.28886728e-05, +4.27575844e-02, -1.42945123e-03,
+2.22646749e-02, +2.74407650e+01, +1.93281119e+01, +1.75929254e+01, +1.16182347e+01, +5.28458434e-01, +5.14371411e-01, +1.54988795e+01, +1.27344252e+01, +2.14668740e+01, +9.56044458e+00, +1.22502011e+00, +1.92763270e-01, +2.00347948e+00, +1.98267907e+00, +1.12265777e-04, +2.05042289e-02, +2.80334992e-04, +2.37776575e-03, -1.06875901e-03, +8.96576862e+00, +1.22580502e-01, +1.03971223e+00, -4.67330230e-01, +1.81662303e-02, +4.31193513e-05, +4.23625049e-02, -1.55271771e-03,
+2.39246199e-02, +2.94866139e+01, +2.05367684e+01, +1.86254676e+01, +1.22673560e+01, +5.48592274e-01, +5.34632527e-01, +1.60893743e+01, +1.31539237e+01, +2.24664096e+01, +9.87758430e+00, +1.20742094e+00, +1.92710422e-01, +2.03119853e+00, +2.01102673e+00, +1.13428710e-04, +2.11371387e-02, +3.28062368e-04, +2.52470695e-03, -1.16525646e-03, +9.10973556e+00, +1.41389119e-01, +1.08810435e+00, -5.02205068e-01, +1.70075526e-02, +4.33499086e-05, +4.17259818e-02, -1.66624057e-03,
+2.56013850e-02, +3.15531932e+01, +2.17457929e+01, +1.96542063e+01, +1.29216433e+01, +5.67315797e-01, +5.53552759e-01, +1.66385066e+01, +1.35413608e+01, +2.34050588e+01, +1.01747644e+01, +1.19174929e+00, +1.92656528e-01, +2.05638937e+00, +2.03690213e+00, +1.14482137e-04, +2.16314666e-02, +3.79007543e-04, +2.66594549e-03, -1.25701703e-03, +9.20177770e+00, +1.61225460e-01, +1.13406262e+00, -5.34720622e-01, +1.59247510e-02, +4.36443611e-05, +4.09015756e-02, -1.76981579e-03,
+2.72951114e-02, +3.36406770e+01, +2.29563679e+01, +2.06804844e+01, +1.35817054e+01, +5.84736850e-01, +5.71224805e-01, +1.71494395e+01, +1.38996081e+01, +2.42861133e+01, +1.04533537e+01, +1.17771408e+00, +1.92598268e-01, +2.07932225e+00, +2.06055319e+00, +1.15438338e-04, +2.19987674e-02, +4.32849063e-04, +2.80127109e-03, -1.34363711e-03, +9.24781401e+00, +1.81960542e-01, +1.17759480e+00, -5.64836470e-01, +1.49166634e-02, +4.39343704e-05, +3.99344689e-02, -1.86328507e-03,
+2.90059406e-02, +3.57492397e+01, +2.41695286e+01, +2.17054714e+01, +1.42482103e+01, +6.00956964e-01, +5.87740351e-01, +1.76251507e+01, +1.42312793e+01, +2.51129460e+01, +1.07147109e+01, +1.16511128e+00, +1.92539537e-01, +2.10023675e+00, +2.08220664e+00, +1.16308085e-04, +2.22511744e-02, +4.89386183e-04, +2.93058174e-03, -1.42504293e-03, +9.25382356e+00, +2.03526040e-01, +1.21877102e+00, -5.92647183e-01, +1.39790065e-02, +4.42752798e-05, +3.88628418e-02, -1.94697089e-03,
+3.07340149e-02, +3.78790565e+01, +2.53861867e+01, +2.27301922e+01, +1.49214571e+01, +6.16071131e-01, +6.03182721e-01, +1.80684262e+01, +1.45387502e+01, +2.58889294e+01, +1.09600035e+01, +1.15373172e+00, +1.92476935e-01, +2.11934554e+00, +2.10206026e+00, +1.17100849e-04, +2.24007630e-02, +5.48274670e-04, +3.05383719e-03, -1.50114347e-03, +9.22504542e+00, +2.25789574e-01, +1.25762621e+00, -6.18198435e-01, +1.31089295e-02, +4.46069938e-05, +3.77183007e-02, -2.02111838e-03,
+3.24794768e-02, +4.00303033e+01, +2.66071493e+01, +2.37555496e+01, +1.56019060e+01, +6.30167587e-01, +6.17633187e-01, +1.84818537e+01, +1.48241744e+01, +2.66173654e+01, +1.11904111e+01, +1.14343804e+00, +1.92414453e-01, +2.13683690e+00, +2.12029525e+00, +1.17824946e-04, +2.24594046e-02, +6.09293303e-04, +3.17108615e-03, -1.57209718e-03, +9.16667312e+00, +2.48679457e-01, +1.29426005e+00, -6.41642163e-01, +1.23013353e-02, +4.49774784e-05, +3.65269205e-02, -2.08632204e-03,
+3.42424697e-02, +4.22031567e+01, +2.78331356e+01, +2.47823435e+01, +1.62896705e+01, +6.43327968e-01, +6.31164578e-01, +1.88678276e+01, +1.50895026e+01, +2.73014442e+01, +1.14069397e+01, +1.13407518e+00, +1.92348630e-01, +2.15287790e+00, +2.13706891e+00, +1.18487700e-04, +2.24384962e-02, +6.72095005e-04, +3.28243221e-03, -1.63799090e-03, +9.08314955e+00, +2.72065445e-01, +1.32873533e+00, -6.63062096e-01, +1.15529775e-02, +4.53339626e-05, +3.53099071e-02, -2.14301779e-03,
+3.60231371e-02, +4.43977935e+01, +2.90647887e+01, +2.58112859e+01, +1.69850950e+01, +6.55627514e-01, +6.43847483e-01, +1.92285545e+01, +1.53364998e+01, +2.79442143e+01, +1.16106172e+01, +1.12555026e+00, +1.92283501e-01, +2.16761652e+00, +2.15252595e+00, +1.19095557e-04, +2.23487494e-02, +7.36453619e-04, +3.38803352e-03, -1.69909551e-03, +8.97881424e+00, +2.95876969e-01, +1.36117342e+00, -6.82627141e-01, +1.08587899e-02, +4.57181999e-05, +3.40841857e-02, -2.19189266e-03,
+3.78216231e-02, +4.66143914e+01, +3.03026873e+01, +2.68430139e+01, +1.76881761e+01, +6.67135463e-01, +6.55744675e-01, +1.95660651e+01, +1.55667637e+01, +2.85485686e+01, +1.18023119e+01, +1.11774476e+00, +1.92215564e-01, +2.18118430e+00, +2.16679170e+00, +1.19654213e-04, +2.22001522e-02, +8.02034608e-04, +3.48808208e-03, -1.75558035e-03, +8.85726144e+00, +3.19990157e-01, +1.39165059e+00, -7.00429166e-01, +1.02156237e-02, +4.60839858e-05, +3.28631615e-02, -2.23343851e-03,
+3.96380723e-02, +4.88531286e+01, +3.15473543e+01, +2.78781005e+01, +1.83991931e+01, +6.77915463e-01, +6.66916959e-01, +1.98822260e+01, +1.57817419e+01, +2.91172384e+01, +1.19829199e+01, +1.11059600e+00, +1.92148856e-01, +2.19369809e+00, +2.17998218e+00, +1.20168700e-04, +2.20017328e-02, +8.68618019e-04, +3.58278592e-03, -1.80775421e-03, +8.72195535e+00, +3.44338678e-01, +1.42029262e+00, -7.16632261e-01, +9.61884046e-03, +4.64679293e-05, +3.16571068e-02, -2.26833743e-03,
+4.14726298e-02, +5.11141839e+01, +3.27992645e+01, +2.89170627e+01, +1.91180656e+01, +6.88025987e-01, +6.77418158e-01, +2.01787523e+01, +1.59827469e+01, +2.96527919e+01, +1.21531921e+01, +1.10401086e+00, +1.92079852e-01, +2.20526198e+00, +2.19219762e+00, +1.20643483e-04, +2.17617459e-02, +9.35891968e-04, +3.67236761e-03, -1.85581812e-03, +8.57566783e+00, +3.68807662e-01, +1.44717271e+00, -7.31323665e-01, +9.06566560e-03, +4.68296941e-05, +3.04740375e-02, -2.29707667e-03,
+4.33254408e-02, +5.33977363e+01, +3.40588503e+01, +2.99603696e+01, +1.98450382e+01, +6.97520740e-01, +6.87300395e-01, +2.04572189e+01, +1.61709702e+01, +3.01576365e+01, +1.23139102e+01, +1.09794767e+00, +1.92012560e-01, +2.21596868e+00, +2.20353128e+00, +1.21082516e-04, +2.14874634e-02, +1.00365089e-03, +3.75703404e-03, -1.90008376e-03, +8.42107748e+00, +3.93337348e-01, +1.47240622e+00, -7.44655254e-01, +8.55206774e-03, +4.72016022e-05, +2.93198599e-02, -2.32029441e-03,
+4.51966513e-02, +5.57039657e+01, +3.53265083e+01, +3.10084483e+01, +2.05799803e+01, +7.06448979e-01, +6.96609594e-01, +2.07190705e+01, +1.63474929e+01, +3.06340202e+01, +1.24657227e+01, +1.09233147e+00, +1.91943445e-01, +2.22590088e+00, +2.21406342e+00, +1.21489317e-04, +2.11854839e-02, +1.07161348e-03, +3.83699021e-03, -1.94076027e-03, +8.26025972e+00, +4.17824096e-01, +1.49604964e+00, -7.56706050e-01, +8.07566409e-03, +4.75484266e-05, +2.81990875e-02, -2.33844572e-03,
+4.70864073e-02, +5.80330520e+01, +3.66026025e+01, +3.20616894e+01, +2.13231226e+01, +7.14855870e-01, +7.05390217e-01, +2.09656318e+01, +1.65132972e+01, +3.10840371e+01, +1.26093097e+01, +1.08713548e+00, +1.91876459e-01, +2.23513231e+00, +2.22386916e+00, +1.21867009e-04, +2.08614933e-02, +1.13959552e-03, +3.91240382e-03, -1.97814324e-03, +8.09524380e+00, +4.42216836e-01, +1.51819730e+00, -7.67612921e-01, +7.63296724e-03, +4.78988545e-05, +2.71147308e-02, -2.35210122e-03,
+4.89948556e-02, +6.03851762e+01, +3.78874693e+01, +3.31204519e+01, +2.20743016e+01, +7.22782750e-01, +7.13681261e-01, +2.11981151e+01, +1.66692742e+01, +3.15096304e+01, +1.27452280e+01, +1.08229798e+00, +1.91808076e-01, +2.24372882e+00, +2.23301294e+00, +1.22218373e-04, +2.05206133e-02, +1.20735103e-03, +3.98343950e-03, -2.01243330e-03, +7.92753294e+00, +4.66424415e-01, +1.53888421e+00, -7.77444175e-01, +7.22191361e-03, +4.82220158e-05, +2.60689173e-02, -2.36166217e-03,
+5.09221428e-02, +6.27605190e+01, +3.91814202e+01, +3.41850661e+01, +2.28337462e+01, +7.30267450e-01, +7.21520475e-01, +2.14176299e+01, +1.68162333e+01, +3.19126008e+01, +1.28740657e+01, +1.07780292e+00, +1.91742172e-01, +2.25174923e+00, +2.24155541e+00, +1.22545888e-04, +2.01671570e-02, +1.27471961e-03, +4.05022492e-03, -2.04389692e-03, +7.75862756e+00, +4.90405004e-01, +1.55818624e+00, -7.86319805e-01, +6.83951464e-03, +4.85434672e-05, +2.50627197e-02, -2.36761596e-03,
+5.28684164e-02, +6.51592622e+01, +4.04847453e+01, +3.52558384e+01, +2.36012715e+01, +7.37344517e-01, +7.28940793e-01, +2.16251895e+01, +1.69549087e+01, +3.22946106e+01, +1.29962973e+01, +1.07359840e+00, +1.91675242e-01, +2.25924619e+00, +2.24954843e+00, +1.22851763e-04, +1.98050138e-02, +1.34149041e-03, +4.11289812e-03, -2.07271723e-03, +7.58958229e+00, +5.14079514e-01, +1.57612507e+00, -7.94296746e-01, +6.48401497e-03, +4.88359933e-05, +2.40967464e-02, -2.37030041e-03,
+5.48338238e-02, +6.75815873e+01, +4.17977153e+01, +3.63330529e+01, +2.43771125e+01, +7.44045495e-01, +7.35974060e-01, +2.18217190e+01, +1.70859663e+01, +3.26571923e+01, +1.31124277e+01, +1.06967618e+00, +1.91611077e-01, +2.26626677e+00, +2.25704108e+00, +1.23137973e-04, +1.94374147e-02, +1.40752638e-03, +4.17157058e-03, -2.09912898e-03, +7.42150008e+00, +5.37414946e-01, +1.59276899e+00, -8.01479321e-01, +6.15289507e-03, +4.91224456e-05, +2.31709232e-02, -2.37012124e-03,
+5.68185128e-02, +7.00276767e+01, +4.31205838e+01, +3.74169749e+01, +2.51610703e+01, +7.50399111e-01, +7.42647891e-01, +2.20080608e+01, +1.72100096e+01, +3.30017536e+01, +1.32228577e+01, +1.06599187e+00, +1.91546205e-01, +2.27285316e+00, +2.26407512e+00, +1.23406280e-04, +1.90672988e-02, +1.47265085e-03, +4.22637861e-03, -2.12329662e-03, +7.25510887e+00, +5.60343780e-01, +1.60813743e+00, -8.07914550e-01, +5.84466781e-03, +4.93786874e-05, +2.22849613e-02, -2.36735808e-03,
+5.88226315e-02, +7.24977128e+01, +4.44535897e+01, +3.85078524e+01, +2.59533904e+01, +7.56431560e-01, +7.48989032e-01, +2.21849834e+01, +1.73275858e+01, +3.33295883e+01, +1.33280181e+01, +1.06254287e+00, +1.91484323e-01, +2.27904320e+00, +2.27069042e+00, +1.23658264e-04, +1.86970498e-02, +1.53675091e-03, +4.27743720e-03, -2.14542134e-03, +7.09121116e+00, +5.82841964e-01, +1.62229928e+00, -8.13691780e-01, +5.55720497e-03, +4.96253098e-05, +2.14380637e-02, -2.36234205e-03,
+6.08463282e-02, +7.49918784e+01, +4.57969582e+01, +3.96059185e+01, +2.67538629e+01, +7.62166726e-01, +7.55020646e-01, +2.23531870e+01, +1.74391916e+01, +3.36418840e+01, +1.34282456e+01, +1.05929049e+00, +1.91421999e-01, +2.28487092e+00, +2.27692088e+00, +1.23895342e-04, +1.83288156e-02, +1.59968416e-03, +4.32488513e-03, -2.16564186e-03, +6.93027302e+00, +6.04853482e-01, +1.63527395e+00, -8.18846653e-01, +5.28923117e-03, +4.98408482e-05, +2.06293133e-02, -2.35529689e-03,
+6.28897514e-02, +7.75103564e+01, +4.71509026e+01, +4.07113927e+01, +2.75627423e+01, +7.67626483e-01, +7.60765340e-01, +2.25133133e+01, +1.75452800e+01, +3.39397359e+01, +1.35239091e+01, +1.05623617e+00, +1.91362830e-01, +2.29036701e+00, +2.28279918e+00, +1.24118791e-04, +1.79642457e-02, +1.66136189e-03, +4.36883457e-03, -2.18412084e-03, +6.77284119e+00, +6.26363078e-01, +1.64712859e+00, -8.23452533e-01, +5.03894489e-03, +5.00440315e-05, +1.98574083e-02, -2.34648703e-03,
+6.49530500e-02, +8.00533306e+01, +4.85156256e+01, +4.18244826e+01, +2.83798078e+01, +7.72830891e-01, +7.66242756e-01, +2.26659507e+01, +1.76462645e+01, +3.42241549e+01, +1.36152938e+01, +1.05334557e+00, +1.91303433e-01, +2.29555921e+00, +2.28835314e+00, +1.24329762e-04, +1.76047907e-02, +1.72167330e-03, +4.40942459e-03, -2.20097003e-03, +6.61915587e+00, +6.47325159e-01, +1.65788218e+00, -8.27534047e-01, +4.80524563e-03, +5.02156762e-05, +1.91210250e-02, -2.33609231e-03,
+6.70363728e-02, +8.26209841e+01, +4.98913200e+01, +4.29453845e+01, +2.92053223e+01, +7.77798436e-01, +7.71472220e-01, +2.28116412e+01, +1.77425247e+01, +3.44960779e+01, +1.37027185e+01, +1.05062306e+00, +1.91247301e-01, +2.30047266e+00, +2.29360980e+00, +1.24529297e-04, +1.72514687e-02, +1.78055038e-03, +4.44677685e-03, -2.21631918e-03, +6.46954704e+00, +6.67731810e-01, +1.66760480e+00, -8.31151333e-01, +4.58660318e-03, +5.03729450e-05, +1.84185703e-02, -2.32432668e-03,
+6.91398688e-02, +8.52135007e+01, +5.12781700e+01, +4.40742852e+01, +3.00390549e+01, +7.82546156e-01, +7.76470556e-01, +2.29508846e+01, +1.78344091e+01, +3.47563735e+01, +1.37864275e+01, +1.04803776e+00, +1.91191111e-01, +2.30513015e+00, +2.29859214e+00, +1.24718338e-04, +1.69051601e-02, +1.83790881e-03, +4.48104805e-03, -2.23025884e-03, +6.32407609e+00, +6.87546000e-01, +1.67632183e+00, -8.34320797e-01, +4.38206475e-03, +5.04986405e-05, +1.77485007e-02, -2.31133556e-03,
+7.12636874e-02, +8.78310645e+01, +5.26763519e+01, +4.52113625e+01, +3.08812780e+01, +7.87089823e-01, +7.81254420e-01, +2.30841434e+01, +1.79222389e+01, +3.50058501e+01, +1.38666987e+01, +1.04559619e+00, +1.91138256e-01, +2.30955235e+00, +2.30332263e+00, +1.24897742e-04, +1.65664062e-02, +1.89369802e-03, +4.51237887e-03, -2.24289172e-03, +6.18291343e+00, +7.06765899e-01, +1.68410986e+00, -8.37091957e-01, +4.19034015e-03, +5.06086707e-05, +1.71091117e-02, -2.29728824e-03,
+7.34079777e-02, +9.04738593e+01, +5.40860347e+01, +4.63567859e+01, +3.17317527e+01, +7.91444049e-01, +7.85838329e-01, +2.32118462e+01, +1.80063110e+01, +3.52452603e+01, +1.39437430e+01, +1.04327029e+00, +1.91085474e-01, +2.31375804e+00, +2.30782026e+00, +1.25068282e-04, +1.62356803e-02, +1.94785769e-03, +4.54093940e-03, -2.25428928e-03, +6.04600079e+00, +7.25362221e-01, +1.69099925e+00, -8.39474203e-01, +4.01062270e-03, +5.06876317e-05, +1.64988341e-02, -2.28229698e-03,
+7.55728891e-02, +9.31420691e+01, +5.55073810e+01, +4.75107178e+01, +3.25907610e+01, +7.95622454e-01, +7.90236767e-01, +2.33343925e+01, +1.80869008e+01, +3.54753093e+01, +1.40178054e+01, +1.04106820e+00, +1.91036055e-01, +2.31776429e+00, +2.31210369e+00, +1.25230663e-04, +1.59132042e-02, +2.00035449e-03, +4.56687711e-03, -2.26453006e-03, +5.91340583e+00, +7.43339164e-01, +1.69706851e+00, -8.41507785e-01, +3.84184995e-03, +5.07504486e-05, +1.59160581e-02, -2.26649251e-03,
+7.77585712e-02, +9.58358784e+01, +5.69405474e+01, +4.86733140e+01, +3.34580591e+01, +7.99637751e-01, +7.94462386e-01, +2.34521550e+01, +1.81642647e+01, +3.56966583e+01, +1.40890709e+01, +1.03896421e+00, +1.90986804e-01, +2.32158656e+00, +2.31618858e+00, +1.25385521e-04, +1.55992100e-02, +2.05115160e-03, +4.59036448e-03, -2.27367054e-03, +5.78500934e+00, +7.60675133e-01, +1.70234912e+00, -8.43196885e-01, +3.68336952e-03, +5.07833201e-05, +1.53593988e-02, -2.24996355e-03,
+7.99651733e-02, +9.85554712e+01, +5.83856854e+01, +4.98447240e+01, +3.43339404e+01, +8.03501869e-01, +7.98527893e-01, +2.35654837e+01, +1.82386423e+01, +3.59099306e+01, +1.41577581e+01, +1.03696769e+00, +1.90940906e-01, +2.32523889e+00, +2.32009034e+00, +1.25533435e-04, +1.52937768e-02, +2.10023247e-03, +4.61155116e-03, -2.28177463e-03, +5.66083950e+00, +7.77380180e-01, +1.70691984e+00, -8.44576206e-01, +3.53432517e-03, +5.08003417e-05, +1.48274938e-02, -2.23281514e-03,
+8.21928450e-02, +1.01301032e+02, +5.98429413e+01, +5.10250921e+01, +3.52181575e+01, +8.07225990e-01, +8.02444413e-01, +2.36747065e+01, +1.83102577e+01, +3.61157132e+01, +1.42240311e+01, +1.03505492e+00, +1.90895234e-01, +2.32873403e+00, +2.32382186e+00, +1.25674928e-04, +1.49970278e-02, +2.14758122e-03, +4.63060380e-03, -2.28889477e-03, +5.54076158e+00, +7.93439582e-01, +1.71081043e+00, -8.45648906e-01, +3.39417010e-03, +5.07890717e-05, +1.43191403e-02, -2.21511847e-03,
+8.44417355e-02, +1.04072744e+02, +6.13124570e+01, +5.22145573e+01, +3.61110133e+01, +8.10820626e-01, +8.06223201e-01, +2.37801317e+01, +1.83793208e+01, +3.63145599e+01, +1.42880858e+01, +1.03323605e+00, +1.90852873e-01, +2.33208362e+00, +2.32739604e+00, +1.25810479e-04, +1.47089246e-02, +2.19319562e-03, +4.64764445e-03, -2.29509047e-03, +5.42477018e+00, +8.08868257e-01, +1.71408880e+00, -8.46447900e-01, +3.26216337e-03, +5.07628466e-05, +1.38330561e-02, -2.19695482e-03,
